timestamp,equity,position
2026-04-08 00:45:00,11.177953945796878,0
2026-04-08 01:00:00,11.177953945796878,0
2026-04-08 01:15:00,11.177953945796878,0
2026-04-08 01:30:00,11.177953945796878,0
2026-04-08 01:45:00,11.177953945796878,1
2026-04-08 02:00:00,11.186259806690911,0
2026-04-08 02:15:00,11.186259806690911,0
2026-04-08 02:30:00,11.186259806690911,0
2026-04-08 02:45:00,11.186259806690911,0
2026-04-08 03:00:00,11.186259806690911,1
2026-04-08 03:15:00,11.18882882161741,0
2026-04-08 03:30:00,11.18882882161741,0
2026-04-08 03:45:00,11.18882882161741,0
2026-04-08 04:00:00,11.18882882161741,0
2026-04-08 04:15:00,11.18882882161741,0
2026-04-08 04:30:00,11.18882882161741,0
2026-04-08 04:45:00,11.18882882161741,0
2026-04-08 05:00:00,11.18882882161741,0
2026-04-08 05:15:00,11.18882882161741,0
2026-04-08 05:30:00,11.18882882161741,0
2026-04-08 05:45:00,11.18882882161741,0
2026-04-08 06:00:00,11.18882882161741,0
2026-04-08 06:15:00,11.18882882161741,0
2026-04-08 06:30:00,11.18882882161741,0
2026-04-08 06:45:00,11.18882882161741,0
2026-04-08 07:00:00,11.18882882161741,0
2026-04-08 07:15:00,11.18882882161741,0
2026-04-08 07:30:00,11.18882882161741,0
2026-04-08 07:45:00,11.18882882161741,0
2026-04-08 08:00:00,11.18882882161741,0
2026-04-08 08:15:00,11.18882882161741,0
2026-04-08 08:30:00,11.18882882161741,0
2026-04-08 08:45:00,11.18882882161741,0
2026-04-08 09:00:00,11.18882882161741,0
2026-04-08 09:15:00,11.18882882161741,0
2026-04-08 09:30:00,11.18882882161741,0
2026-04-08 09:45:00,11.18882882161741,0
2026-04-08 10:00:00,11.18882882161741,0
2026-04-08 10:15:00,11.18882882161741,0
2026-04-08 10:30:00,11.18882882161741,0
2026-04-08 10:45:00,11.18882882161741,0
2026-04-08 11:00:00,11.18882882161741,0
2026-04-08 11:15:00,11.18882882161741,0
2026-04-08 11:30:00,11.18882882161741,1
2026-04-08 11:45:00,11.191945242483468,0
2026-04-08 12:00:00,11.191945242483468,0
2026-04-08 12:15:00,11.191945242483468,0
2026-04-08 12:30:00,11.191945242483468,0
2026-04-08 12:45:00,11.191945242483468,0
2026-04-08 13:00:00,11.191945242483468,0
2026-04-08 13:15:00,11.191945242483468,0
2026-04-08 13:30:00,11.191945242483468,0
2026-04-08 13:45:00,11.191945242483468,0
2026-04-08 14:00:00,11.191945242483468,0
2026-04-08 14:15:00,11.191945242483468,0
2026-04-08 14:30:00,11.191945242483468,0
2026-04-08 14:45:00,11.191945242483468,1
2026-04-08 15:00:00,11.198781006932416,0
2026-04-08 15:15:00,11.198781006932416,1
2026-04-08 15:30:00,11.203212458642417,1
2026-04-08 15:45:00,11.205157943607725,0
2026-04-08 16:00:00,11.205157943607725,0
2026-04-08 16:15:00,11.205157943607725,0
2026-04-08 16:30:00,11.205157943607725,0
2026-04-08 16:45:00,11.205157943607725,0
2026-04-08 17:00:00,11.205157943607725,0
2026-04-08 17:15:00,11.205157943607725,1
2026-04-08 17:30:00,11.216240724927076,0
2026-04-08 17:45:00,11.216240724927076,0
2026-04-08 18:00:00,11.216240724927076,0
2026-04-08 18:15:00,11.216240724927076,0
2026-04-08 18:30:00,11.216240724927076,0
2026-04-08 18:45:00,11.216240724927076,0
2026-04-08 19:00:00,11.216240724927076,0
2026-04-08 19:15:00,11.216240724927076,1
2026-04-08 19:30:00,11.220126221222415,0
2026-04-08 19:45:00,11.220126221222415,0
2026-04-08 20:00:00,11.220126221222415,0
2026-04-08 20:15:00,11.220126221222415,0
2026-04-08 20:30:00,11.220126221222415,0
2026-04-08 20:45:00,11.220126221222415,0
2026-04-08 21:00:00,11.220126221222415,0
2026-04-08 21:15:00,11.220126221222415,0
2026-04-08 21:30:00,11.220126221222415,0
2026-04-08 21:45:00,11.220126221222415,0
2026-04-08 22:00:00,11.220126221222415,0
2026-04-08 22:15:00,11.220126221222415,0
2026-04-08 22:30:00,11.220126221222415,0
2026-04-08 22:45:00,11.220126221222415,0
2026-04-08 23:00:00,11.220126221222415,0
2026-04-08 23:15:00,11.220126221222415,1
2026-04-08 23:30:00,11.220354291474372,0
2026-04-08 23:45:00,11.220354291474372,0
2026-04-09 00:00:00,11.220354291474372,0
2026-04-09 00:15:00,11.220354291474372,0
2026-04-09 00:30:00,11.220354291474372,0
2026-04-09 00:45:00,11.220354291474372,0
2026-04-09 01:00:00,11.220354291474372,1
2026-04-09 01:15:00,11.217042513675528,0
2026-04-09 01:30:00,11.217042513675528,0
2026-04-09 01:45:00,11.217042513675528,0
2026-04-09 02:00:00,11.217042513675528,0
2026-04-09 02:15:00,11.217042513675528,0
2026-04-09 02:30:00,11.217042513675528,0
2026-04-09 02:45:00,11.217042513675528,0
2026-04-09 03:00:00,11.217042513675528,0
2026-04-09 03:15:00,11.217042513675528,0
2026-04-09 03:30:00,11.217042513675528,0
2026-04-09 03:45:00,11.217042513675528,0
2026-04-09 04:00:00,11.217042513675528,0
2026-04-09 04:15:00,11.217042513675528,0
2026-04-09 04:30:00,11.217042513675528,0
2026-04-09 04:45:00,11.217042513675528,0
2026-04-09 05:00:00,11.217042513675528,0
2026-04-09 05:15:00,11.217042513675528,0
2026-04-09 05:30:00,11.217042513675528,0
2026-04-09 05:45:00,11.217042513675528,0
2026-04-09 06:00:00,11.217042513675528,0
2026-04-09 06:15:00,11.217042513675528,0
2026-04-09 06:30:00,11.217042513675528,0
2026-04-09 06:45:00,11.217042513675528,0
2026-04-09 07:00:00,11.217042513675528,0
2026-04-09 07:15:00,11.217042513675528,0
2026-04-09 07:30:00,11.217042513675528,0
2026-04-09 07:45:00,11.217042513675528,0
2026-04-09 08:00:00,11.217042513675528,0
2026-04-09 08:15:00,11.217042513675528,0
2026-04-09 08:30:00,11.217042513675528,0
2026-04-09 08:45:00,11.217042513675528,0
2026-04-09 09:00:00,11.217042513675528,0
2026-04-09 09:15:00,11.217042513675528,0
2026-04-09 09:30:00,11.217042513675528,0
2026-04-09 09:45:00,11.217042513675528,0
2026-04-09 10:00:00,11.217042513675528,0
2026-04-09 10:15:00,11.217042513675528,0
2026-04-09 10:30:00,11.217042513675528,0
2026-04-09 10:45:00,11.217042513675528,0
2026-04-09 11:00:00,11.217042513675528,0
2026-04-09 11:15:00,11.217042513675528,0
2026-04-09 11:30:00,11.217042513675528,0
2026-04-09 11:45:00,11.217042513675528,0
2026-04-09 12:00:00,11.217042513675528,0
2026-04-09 12:15:00,11.217042513675528,0
2026-04-09 12:30:00,11.217042513675528,0
2026-04-09 12:45:00,11.217042513675528,0
2026-04-09 13:00:00,11.217042513675528,0
2026-04-09 13:15:00,11.217042513675528,0
2026-04-09 13:30:00,11.217042513675528,0
2026-04-09 13:45:00,11.217042513675528,0
2026-04-09 14:00:00,11.217042513675528,0
2026-04-09 14:15:00,11.217042513675528,1
2026-04-09 14:30:00,11.223083174724213,0
2026-04-09 14:45:00,11.223083174724213,0
2026-04-09 15:00:00,11.223083174724213,0
2026-04-09 15:15:00,11.223083174724213,1
2026-04-09 15:30:00,11.247080665196204,0
2026-04-09 15:45:00,11.247080665196204,1
2026-04-09 16:00:00,11.2431790359471,0
2026-04-09 16:15:00,11.2431790359471,0
2026-04-09 16:30:00,11.2431790359471,1
2026-04-09 16:45:00,11.248103681893802,1
2026-04-09 17:00:00,11.2606787010043,0
2026-04-09 17:15:00,11.2606787010043,1
2026-04-09 17:30:00,11.263627194333601,0
2026-04-09 17:45:00,11.263627194333601,0
2026-04-09 18:00:00,11.263627194333601,0
2026-04-09 18:15:00,11.263627194333601,1
2026-04-09 18:30:00,11.259800027891584,1
2026-04-09 18:45:00,11.261764089327055,1
2026-04-09 19:00:00,11.266947756826339,0
2026-04-09 19:15:00,11.266947756826339,1
2026-04-09 19:30:00,11.274084171976495,0
2026-04-09 19:45:00,11.274084171976495,1
2026-04-09 20:00:00,11.274622331346329,0
2026-04-09 20:15:00,11.274622331346329,0
2026-04-09 20:30:00,11.274622331346329,0
2026-04-09 20:45:00,11.274622331346329,0
2026-04-09 21:00:00,11.274622331346329,0
2026-04-09 21:15:00,11.274622331346329,0
2026-04-09 21:30:00,11.274622331346329,0
2026-04-09 21:45:00,11.274622331346329,0
2026-04-09 22:00:00,11.274622331346329,0
2026-04-09 22:15:00,11.274622331346329,0
2026-04-09 22:30:00,11.274622331346329,0
2026-04-09 22:45:00,11.274622331346329,0
2026-04-09 23:00:00,11.274622331346329,0
2026-04-09 23:15:00,11.274622331346329,0
2026-04-09 23:30:00,11.274622331346329,0
2026-04-09 23:45:00,11.274622331346329,0
2026-04-10 00:00:00,11.274622331346329,0
2026-04-10 00:15:00,11.274622331346329,0
2026-04-10 00:30:00,11.274622331346329,0
2026-04-10 00:45:00,11.274622331346329,0
2026-04-10 01:00:00,11.274622331346329,0
2026-04-10 01:15:00,11.274622331346329,1
2026-04-10 01:30:00,11.284721440437767,0
2026-04-10 01:45:00,11.284721440437767,0
2026-04-10 02:00:00,11.284721440437767,0
2026-04-10 02:15:00,11.284721440437767,0
2026-04-10 02:30:00,11.284721440437767,0
2026-04-10 02:45:00,11.284721440437767,0
2026-04-10 03:00:00,11.284721440437767,0
2026-04-10 03:15:00,11.284721440437767,1
2026-04-10 03:30:00,11.286259827246745,0
2026-04-10 03:45:00,11.286259827246745,0
2026-04-10 04:00:00,11.286259827246745,0
2026-04-10 04:15:00,11.286259827246745,0
2026-04-10 04:30:00,11.286259827246745,0
2026-04-10 04:45:00,11.286259827246745,0
2026-04-10 05:00:00,11.286259827246745,0
2026-04-10 05:15:00,11.286259827246745,0
2026-04-10 05:30:00,11.286259827246745,0
2026-04-10 05:45:00,11.286259827246745,0
2026-04-10 06:00:00,11.286259827246745,0
2026-04-10 06:15:00,11.286259827246745,0
2026-04-10 06:30:00,11.286259827246745,0
2026-04-10 06:45:00,11.286259827246745,0
2026-04-10 07:00:00,11.286259827246745,0
2026-04-10 07:15:00,11.286259827246745,0
2026-04-10 07:30:00,11.286259827246745,0
2026-04-10 07:45:00,11.286259827246745,1
2026-04-10 08:00:00,11.285860576379728,0
2026-04-10 08:15:00,11.285860576379728,0
2026-04-10 08:30:00,11.285860576379728,0
2026-04-10 08:45:00,11.285860576379728,0
2026-04-10 09:00:00,11.285860576379728,0
2026-04-10 09:15:00,11.285860576379728,0
2026-04-10 09:30:00,11.285860576379728,0
2026-04-10 09:45:00,11.285860576379728,0
2026-04-10 10:00:00,11.285860576379728,0
2026-04-10 10:15:00,11.285860576379728,0
2026-04-10 10:30:00,11.285860576379728,0
2026-04-10 10:45:00,11.285860576379728,0
2026-04-10 11:00:00,11.285860576379728,0
2026-04-10 11:15:00,11.285860576379728,0
2026-04-10 11:30:00,11.285860576379728,0
2026-04-10 11:45:00,11.285860576379728,0
2026-04-10 12:00:00,11.285860576379728,0
2026-04-10 12:15:00,11.285860576379728,0
2026-04-10 12:30:00,11.285860576379728,0
2026-04-10 12:45:00,11.285860576379728,0
2026-04-10 13:00:00,11.285860576379728,0
2026-04-10 13:15:00,11.285860576379728,0
2026-04-10 13:30:00,11.285860576379728,0
2026-04-10 13:45:00,11.285860576379728,0
2026-04-10 14:00:00,11.285860576379728,0
2026-04-10 14:15:00,11.285860576379728,0
2026-04-10 14:30:00,11.285860576379728,0
2026-04-10 14:45:00,11.285860576379728,0
2026-04-10 15:00:00,11.285860576379728,0
2026-04-10 15:15:00,11.285860576379728,0
2026-04-10 15:30:00,11.285860576379728,0
2026-04-10 15:45:00,11.285860576379728,1
2026-04-10 16:00:00,11.290611705753772,0
2026-04-10 16:15:00,11.290611705753772,0
2026-04-10 16:30:00,11.290611705753772,0
2026-04-10 16:45:00,11.290611705753772,0
2026-04-10 17:00:00,11.290611705753772,0
2026-04-10 17:15:00,11.290611705753772,0
2026-04-10 17:30:00,11.290611705753772,0
2026-04-10 17:45:00,11.290611705753772,0
2026-04-10 18:00:00,11.290611705753772,0
2026-04-10 18:15:00,11.290611705753772,0
2026-04-10 18:30:00,11.290611705753772,0
2026-04-10 18:45:00,11.290611705753772,1
2026-04-10 19:00:00,11.292863277295755,0
2026-04-10 19:15:00,11.292863277295755,0
2026-04-10 19:30:00,11.292863277295755,0
2026-04-10 19:45:00,11.292863277295755,0
2026-04-10 20:00:00,11.292863277295755,0
2026-04-10 20:15:00,11.292863277295755,0
2026-04-10 20:30:00,11.292863277295755,0
2026-04-10 20:45:00,11.292863277295755,0
2026-04-10 21:00:00,11.292863277295755,0
2026-04-10 21:15:00,11.292863277295755,0
2026-04-10 21:30:00,11.292863277295755,0
2026-04-10 21:45:00,11.292863277295755,0
2026-04-10 22:00:00,11.292863277295755,0
2026-04-10 22:15:00,11.292863277295755,0
2026-04-10 22:30:00,11.292863277295755,0
2026-04-10 22:45:00,11.292863277295755,0
2026-04-10 23:00:00,11.292863277295755,0
2026-04-10 23:15:00,11.292863277295755,0
2026-04-10 23:30:00,11.292863277295755,0
2026-04-10 23:45:00,11.292863277295755,0
2026-04-11 00:00:00,11.292863277295755,0
2026-04-11 00:15:00,11.292863277295755,0
2026-04-11 00:30:00,11.292863277295755,0
2026-04-11 00:45:00,11.292863277295755,0
2026-04-11 01:00:00,11.292863277295755,0
2026-04-11 01:15:00,11.292863277295755,0
2026-04-11 01:30:00,11.292863277295755,0
2026-04-11 01:45:00,11.292863277295755,0
2026-04-11 02:00:00,11.292863277295755,0
2026-04-11 02:15:00,11.292863277295755,0
2026-04-11 02:30:00,11.292863277295755,0
2026-04-11 02:45:00,11.292863277295755,0
2026-04-11 03:00:00,11.292863277295755,0
2026-04-11 03:15:00,11.292863277295755,0
2026-04-11 03:30:00,11.292863277295755,0
2026-04-11 03:45:00,11.292863277295755,0
2026-04-11 04:00:00,11.292863277295755,0
2026-04-11 04:15:00,11.292863277295755,0
2026-04-11 04:30:00,11.292863277295755,0
2026-04-11 04:45:00,11.292863277295755,0
2026-04-11 05:00:00,11.292863277295755,1
2026-04-11 05:15:00,11.294569726027234,0
2026-04-11 05:30:00,11.294569726027234,0
2026-04-11 05:45:00,11.294569726027234,0
2026-04-11 06:00:00,11.294569726027234,0
2026-04-11 06:15:00,11.294569726027234,0
2026-04-11 06:30:00,11.294569726027234,0
2026-04-11 06:45:00,11.294569726027234,0
2026-04-11 07:00:00,11.294569726027234,0
2026-04-11 07:15:00,11.294569726027234,0
2026-04-11 07:30:00,11.294569726027234,0
2026-04-11 07:45:00,11.294569726027234,0
2026-04-11 08:00:00,11.294569726027234,0
2026-04-11 08:15:00,11.294569726027234,0
2026-04-11 08:30:00,11.294569726027234,0
2026-04-11 08:45:00,11.294569726027234,0
2026-04-11 09:00:00,11.294569726027234,0
2026-04-11 09:15:00,11.294569726027234,0
2026-04-11 09:30:00,11.294569726027234,0
2026-04-11 09:45:00,11.294569726027234,0
2026-04-11 10:00:00,11.294569726027234,0
2026-04-11 10:15:00,11.294569726027234,0
2026-04-11 10:30:00,11.294569726027234,0
2026-04-11 10:45:00,11.294569726027234,0
2026-04-11 11:00:00,11.294569726027234,0
2026-04-11 11:15:00,11.294569726027234,0
2026-04-11 11:30:00,11.294569726027234,0
2026-04-11 11:45:00,11.294569726027234,0
2026-04-11 12:00:00,11.294569726027234,0
2026-04-11 12:15:00,11.294569726027234,0
2026-04-11 12:30:00,11.294569726027234,0
2026-04-11 12:45:00,11.294569726027234,0
2026-04-11 13:00:00,11.294569726027234,0
2026-04-11 13:15:00,11.294569726027234,0
2026-04-11 13:30:00,11.294569726027234,0
2026-04-11 13:45:00,11.294569726027234,0
2026-04-11 14:00:00,11.294569726027234,0
2026-04-11 14:15:00,11.294569726027234,0
2026-04-11 14:30:00,11.294569726027234,0
2026-04-11 14:45:00,11.294569726027234,0
2026-04-11 15:00:00,11.294569726027234,0
2026-04-11 15:15:00,11.294569726027234,0
2026-04-11 15:30:00,11.294569726027234,0
2026-04-11 15:45:00,11.294569726027234,0
2026-04-11 16:00:00,11.294569726027234,0
2026-04-11 16:15:00,11.294569726027234,0
2026-04-11 16:30:00,11.294569726027234,0
2026-04-11 16:45:00,11.294569726027234,0
2026-04-11 17:00:00,11.294569726027234,0
2026-04-11 17:15:00,11.294569726027234,0
2026-04-11 17:30:00,11.294569726027234,0
2026-04-11 17:45:00,11.294569726027234,0
2026-04-11 18:00:00,11.294569726027234,0
2026-04-11 18:15:00,11.294569726027234,1
2026-04-11 18:30:00,11.321909802687317,1
2026-04-11 18:45:00,11.330246022149455,1
2026-04-11 19:00:00,11.336491595007026,1
2026-04-11 19:15:00,11.340161750912511,0
2026-04-11 19:30:00,11.340161750912511,0
2026-04-11 19:45:00,11.340161750912511,0
2026-04-11 20:00:00,11.340161750912511,0
2026-04-11 20:15:00,11.340161750912511,0
2026-04-11 20:30:00,11.340161750912511,1
2026-04-11 20:45:00,11.3402264953192,0
2026-04-11 21:00:00,11.3402264953192,0
2026-04-11 21:15:00,11.3402264953192,0
2026-04-11 21:30:00,11.3402264953192,0
2026-04-11 21:45:00,11.3402264953192,0
2026-04-11 22:00:00,11.3402264953192,0
2026-04-11 22:15:00,11.3402264953192,0
2026-04-11 22:30:00,11.3402264953192,0
2026-04-11 22:45:00,11.3402264953192,0
2026-04-11 23:00:00,11.3402264953192,0
2026-04-11 23:15:00,11.3402264953192,0
2026-04-11 23:30:00,11.3402264953192,0
2026-04-11 23:45:00,11.3402264953192,0
2026-04-12 00:00:00,11.3402264953192,0
2026-04-12 00:15:00,11.3402264953192,0
2026-04-12 00:30:00,11.3402264953192,0
2026-04-12 00:45:00,11.3402264953192,0
2026-04-12 01:00:00,11.3402264953192,0
2026-04-12 01:15:00,11.3402264953192,0
2026-04-12 01:30:00,11.3402264953192,0
2026-04-12 01:45:00,11.3402264953192,1
2026-04-12 02:00:00,11.344547697003888,0
2026-04-12 02:15:00,11.344547697003888,0
2026-04-12 02:30:00,11.344547697003888,0
2026-04-12 02:45:00,11.344547697003888,0
2026-04-12 03:00:00,11.344547697003888,0
2026-04-12 03:15:00,11.344547697003888,0
2026-04-12 03:30:00,11.344547697003888,0
2026-04-12 03:45:00,11.344547697003888,0
2026-04-12 04:00:00,11.344547697003888,0
2026-04-12 04:15:00,11.344547697003888,0
2026-04-12 04:30:00,11.344547697003888,0
2026-04-12 04:45:00,11.344547697003888,0
2026-04-12 05:00:00,11.344547697003888,1
2026-04-12 05:15:00,11.348411549398993,0
2026-04-12 05:30:00,11.348411549398993,1
2026-04-12 05:45:00,11.349939379707468,1
2026-04-12 06:00:00,11.351095902837312,0
2026-04-12 06:15:00,11.351095902837312,1
2026-04-12 06:30:00,11.345500402243397,0
2026-04-12 06:45:00,11.345500402243397,0
2026-04-12 07:00:00,11.345500402243397,0
2026-04-12 07:15:00,11.345500402243397,0
2026-04-12 07:30:00,11.345500402243397,0
2026-04-12 07:45:00,11.345500402243397,0
2026-04-12 08:00:00,11.345500402243397,0
2026-04-12 08:15:00,11.345500402243397,0
2026-04-12 08:30:00,11.345500402243397,0
2026-04-12 08:45:00,11.345500402243397,0
2026-04-12 09:00:00,11.345500402243397,0
2026-04-12 09:15:00,11.345500402243397,0
2026-04-12 09:30:00,11.345500402243397,0
2026-04-12 09:45:00,11.345500402243397,0
2026-04-12 10:00:00,11.345500402243397,0
2026-04-12 10:15:00,11.345500402243397,0
2026-04-12 10:30:00,11.345500402243397,0
2026-04-12 10:45:00,11.345500402243397,1
2026-04-12 11:00:00,11.346508074654126,0
2026-04-12 11:15:00,11.346508074654126,0
2026-04-12 11:30:00,11.346508074654126,0
2026-04-12 11:45:00,11.346508074654126,0
2026-04-12 12:00:00,11.346508074654126,0
2026-04-12 12:15:00,11.346508074654126,0
2026-04-12 12:30:00,11.346508074654126,0
2026-04-12 12:45:00,11.346508074654126,0
2026-04-12 13:00:00,11.346508074654126,0
2026-04-12 13:15:00,11.346508074654126,0
2026-04-12 13:30:00,11.346508074654126,0
2026-04-12 13:45:00,11.346508074654126,0
2026-04-12 14:00:00,11.346508074654126,0
2026-04-12 14:15:00,11.346508074654126,0
2026-04-12 14:30:00,11.346508074654126,0
2026-04-12 14:45:00,11.346508074654126,0
2026-04-12 15:00:00,11.346508074654126,0
2026-04-12 15:15:00,11.346508074654126,0
2026-04-12 15:30:00,11.346508074654126,0
2026-04-12 15:45:00,11.346508074654126,0
2026-04-12 16:00:00,11.346508074654126,0
2026-04-12 16:15:00,11.346508074654126,0
2026-04-12 16:30:00,11.346508074654126,0
2026-04-12 16:45:00,11.346508074654126,0
2026-04-12 17:00:00,11.346508074654126,0
2026-04-12 17:15:00,11.346508074654126,0
2026-04-12 17:30:00,11.346508074654126,0
2026-04-12 17:45:00,11.346508074654126,0
2026-04-12 18:00:00,11.346508074654126,0
2026-04-12 18:15:00,11.346508074654126,0
2026-04-12 18:30:00,11.346508074654126,0
2026-04-12 18:45:00,11.346508074654126,0
2026-04-12 19:00:00,11.346508074654126,0
2026-04-12 19:15:00,11.346508074654126,0
2026-04-12 19:30:00,11.346508074654126,0
2026-04-12 19:45:00,11.346508074654126,0
2026-04-12 20:00:00,11.346508074654126,0
2026-04-12 20:15:00,11.346508074654126,0
2026-04-12 20:30:00,11.346508074654126,0
2026-04-12 20:45:00,11.346508074654126,0
2026-04-12 21:00:00,11.346508074654126,0
2026-04-12 21:15:00,11.346508074654126,0
2026-04-12 21:30:00,11.346508074654126,0
2026-04-12 21:45:00,11.346508074654126,0
2026-04-12 22:00:00,11.346508074654126,0
2026-04-12 22:15:00,11.346508074654126,1
2026-04-12 22:30:00,11.352451389024214,0
2026-04-12 22:45:00,11.352451389024214,0
2026-04-12 23:00:00,11.352451389024214,0
2026-04-12 23:15:00,11.352451389024214,0
2026-04-12 23:30:00,11.352451389024214,0
2026-04-12 23:45:00,11.352451389024214,0
2026-04-13 00:00:00,11.352451389024214,1
2026-04-13 00:15:00,11.35510564571573,0
2026-04-13 00:30:00,11.35510564571573,1
2026-04-13 00:45:00,11.359195520070513,0
2026-04-13 01:00:00,11.359195520070513,0
2026-04-13 01:15:00,11.359195520070513,1
2026-04-13 01:30:00,11.358945003822571,0
2026-04-13 01:45:00,11.358945003822571,0
2026-04-13 02:00:00,11.358945003822571,0
2026-04-13 02:15:00,11.358945003822571,0
2026-04-13 02:30:00,11.358945003822571,1
2026-04-13 02:45:00,11.357249372562594,0
2026-04-13 03:00:00,11.357249372562594,0
2026-04-13 03:15:00,11.357249372562594,0
2026-04-13 03:30:00,11.357249372562594,0
2026-04-13 03:45:00,11.357249372562594,0
2026-04-13 04:00:00,11.357249372562594,0
2026-04-13 04:15:00,11.357249372562594,0
2026-04-13 04:30:00,11.357249372562594,0
